timestamp,breathing_waveform
1630680397922,7424002
1630680397962,7423742
1630680398002,7422855
1630680398042,7422646
1630680398082,7421916
1630680398122,7421499
1630680398162,7421134
1630680398202,7420247
1630680398242,7419413
1630680398282,7419517
1630680398322,7418422
1630680398362,7418214
1630680398402,7418057
1630680398442,7417640
1630680398482,7417275
1630680398522,7417014
1630680398562,7416649
1630680398602,7415658
1630680398642,7416075
1630680398682,7415085
1630680398722,7414250
1630680398762,7414563
1630680398802,7413937
1630680398842,7412842
1630680398882,7413416
1630680398922,7413051
1630680398962,7412686
1630680399002,7412999
1630680399042,7412686
1630680399082,7412321
1630680399122,7412634
1630680399162,7411695
1630680399202,7411643
1630680399242,7411538
1630680399282,7411538
1630680399322,7411434
1630680399362,7410912
1630680399402,7411643
1630680399442,7411643
1630680399482,7411851
1630680399522,7412947
1630680399562,7413885
1630680399602,7414772
1630680399642,7414928
1630680399682,7415763
1630680399722,7417171
1630680399762,7417483
1630680399802,7418579
1630680399842,7419048
1630680399882,7419622
1630680399922,7421238
1630680399962,7421395
1630680400002,7422020
1630680400042,7423116
1630680400082,7423793
1630680400122,7424680
1630680400162,7425723
1630680400202,7427027
1630680400242,7427705
1630680400282,7429217
1630680400322,7430364
1630680400362,7430886
1630680400402,7432137
1630680400442,7432503
1630680400482,7433233
1630680400522,7433337
1630680400562,7432346
1630680400602,7431460
1630680400642,7430938
1630680400682,7429791
1630680400722,7429686
1630680400762,7428904
1630680400802,7428748
1630680400842,7427340
1630680400882,7427027
1630680400922,7426662
1630680400962,7425671
1630680401002,7425201
1630680401042,7425150
1630680401082,7425358
1630680401122,7423742
1630680401162,7423846
1630680401202,7423793
1630680401242,7423116
1630680401282,7422594
1630680401322,7423116
1630680401362,7423116
1630680401402,7421812
1630680401442,7422125
1630680401482,7421603
1630680401522,7420977
1630680401562,7421186
1630680401602,7420717
1630680401642,7419830
1630680401682,7420456
1630680401722,7419152
1630680401762,7418735
1630680401802,7418318
1630680401842,7418109
1630680401882,7417848
1630680401922,7416701
1630680401962,7417014
1630680402002,7416284
1630680402042,7415606
1630680402082,7415241
1630680402122,7415397
1630680402162,7414928
1630680402202,7414928
1630680402242,7414302
1630680402282,7414250
1630680402322,7413781
1630680402362,7413624
1630680402402,7413207
1630680402442,7412425
1630680402482,7412529
1630680402522,7412947
1630680402562,7411851
1630680402602,7412269
1630680402642,7412373
1630680402682,7412790
1630680402722,7413051
1630680402762,7414042
1630680402802,7414146
1630680402842,7414824
1630680402882,7415137
1630680402922,7416023
1630680402962,7417014
1630680403002,7417431
1630680403042,7418109
1630680403082,7418318
1630680403122,7419100
1630680403162,7420299
1630680403202,7420612
1630680403242,7421395
1630680403282,7422073
1630680403322,7422959
1630680403362,7423846
1630680403402,7425306
1630680403442,7426349
1630680403482,7427131
1630680403522,7428435
1630680403562,7429374
1630680403602,7429895
1630680403642,7429895
1630680403682,7429321
1630680403722,7429060
1630680403762,7428539
1630680403802,7427966
1630680403842,7426870
1630680403882,7426609
1630680403922,7426088
1630680403962,7425410
1630680404002,7424680
1630680404042,7423846
1630680404082,7424002
1630680404122,7422907
1630680404162,7422959
1630680404202,7421968
1630680404242,7421812
1630680404282,7420560
1630680404322,7420717
1630680404362,7420195
1630680404402,7419152
1630680404442,7418944
1630680404482,7418839
1630680404522,7418370
1630680404562,7417640
1630680404602,7417692
1630680404642,7416701
1630680404682,7416701
1630680404722,7416493
1630680404762,7416232
1630680404802,7415606
1630680404842,7415345
1630680404882,7415032
1630680404922,7414198
1630680404962,7414302
1630680405002,7414302
1630680405042,7413833
1630680405082,7413572
1630680405122,7414459
1630680405162,7412999
1630680405202,7413259
1630680405242,7413468
1630680405282,7413207
1630680405322,7412999
1630680405362,7412686
1630680405402,7412686
1630680405442,7412686
1630680405482,7412634
1630680405522,7412634
1630680405562,7412842
1630680405602,7412164
1630680405642,7412477
1630680405682,7412373
1630680405722,7412790
1630680405762,7413364
1630680405802,7414302
1630680405842,7414563
1630680405882,7415397
1630680405922,7416545
1630680405962,7417066
1630680406002,7417744
1630680406042,7418631
1630680406082,7418839
1630680406122,7420143
1630680406162,7420665
1630680406202,7421760
1630680406242,7422750
1630680406282,7423168
1630680406322,7423533
1630680406362,7424889
1630680406402,7425984
1630680406442,7426244
1630680406482,7428331
1630680406522,7429009
1630680406562,7429791
1630680406602,7429739
1630680406642,7429426
1630680406682,7429426
1630680406722,7428956
1630680406762,7428226
1630680406802,7428070
1630680406842,7427705
1630680406882,7426453
1630680406922,7426558
1630680406962,7425671
1630680407002,7424889
1630680407042,7424211
1630680407082,7424002
1630680407122,7423950
1630680407162,7423481
1630680407202,7423011
1630680407242,7421968
1630680407282,7421499
1630680407322,7422020
1630680407362,7421551
1630680407402,7420195
1630680407442,7420195
1630680407482,7419048
1630680407522,7418944
1630680407562,7418422
1630680407602,7418474
1630680407642,7417483
1630680407682,7417223
1630680407722,7417118
1630680407762,7416545
1630680407802,7416545
1630680407842,7415658
1630680407882,7415241
1630680407922,7415397
1630680407962,7415085
1630680408002,7414302
1630680408042,7414250
1630680408082,7412894
1630680408122,7413364
1630680408162,7413572
1630680408202,7413103
1630680408242,7412373
1630680408282,7412686
1630680408322,7412686
1630680408362,7412164
1630680408402,7411904
1630680408442,7412164
1630680408482,7412008
1630680408522,7412894
1630680408562,7413103
1630680408602,7413312
1630680408642,7413520
1630680408682,7414615
1630680408722,7414563
1630680408762,7415658
1630680408802,7416545
1630680408842,7417171
1630680408882,7417953
1630680408922,7419361
1630680408962,7420352
1630680409002,7421342
1630680409042,7421760
1630680409082,7422907
1630680409122,7424471
1630680409162,7425462
1630680409202,7426349
1630680409242,7426244
1630680409282,7428122
1630680409322,7429321
1630680409362,7430417
1630680409402,7431251
1630680409442,7432972
1630680409482,7433598
1630680409522,7434849
1630680409562,7435684
1630680409602,7436153
1630680409642,7436049
1630680409682,7435736
1630680409722,7434432
1630680409762,7434171
1630680409802,7432659
1630680409842,7431303
1630680409882,7430834
1630680409922,7429739
1630680409962,7429478
1630680410002,7428122
1630680410042,7427548
1630680410082,7425932
1630680410122,7426140
1630680410162,7425619
1630680410202,7424889
1630680410242,7424211
1630680410282,7424107
1630680410322,7423481
1630680410362,7423742
1630680410402,7422959
1630680410442,7422438
1630680410482,7421499
1630680410522,7420977
1630680410562,7420456
1630680410602,7420039
1630680410642,7419778
1630680410682,7419413
1630680410722,7418631
1630680410762,7418631
1630680410802,7417640
1630680410842,7418005
1630680410882,7416858
1630680410922,7416597
1630680410962,7416284
1630680411002,7416493
1630680411042,7416128
1630680411082,7415241
1630680411122,7415345
1630680411162,7414824
1630680411202,7414720
1630680411242,7414511
1630680411282,7414355
1630680411322,7414459
1630680411362,7414198
1630680411402,7413885
1630680411442,7413989
1630680411482,7414407
1630680411522,7413416
1630680411562,7413416
1630680411602,7412477
1630680411642,7412842
1630680411682,7412894
1630680411722,7412321
1630680411762,7412008
1630680411802,7412477
1630680411842,7412164
1630680411882,7412164
1630680411922,7412112
1630680411962,7412164
1630680412002,7412373
1630680412042,7412477
1630680412082,7413207
1630680412122,7414042
1630680412162,7414615
1630680412202,7414511
1630680412242,7415032
1630680412282,7414876
1630680412322,7416336
1630680412362,7416545
1630680412402,7416962
1630680412442,7418683
1630680412482,7418631
1630680412522,7419726
1630680412562,7420925
1630680412602,7421186
1630680412642,7422177
1630680412682,7423324
1630680412722,7423481
1630680412762,7424889
1630680412802,7425358
1630680412842,7425984
1630680412882,7426609
1630680412922,7427027
1630680412962,7427652
1630680413002,7428122
1630680413042,7428487
1630680413082,7428174
1630680413122,7427757
1630680413162,7426714
1630680413202,7427235
1630680413242,7426297
1630680413282,7425984
1630680413322,7425879
1630680413362,7425358
1630680413402,7425045
1630680413442,7424107
1630680413482,7423585
1630680413522,7423063
1630680413562,7422073
1630680413602,7421968
1630680413642,7421342
1630680413682,7421447
1630680413722,7421082
1630680413762,7420195
1630680413802,7420143
1630680413842,7419726
1630680413882,7419100
1630680413922,7418683
1630680413962,7418839
1630680414002,7418735
1630680414042,7418474
1630680414082,7418161
1630680414122,7418214
1630680414162,7418266
1630680414202,7417014
1630680414242,7417066
1630680414282,7416597
1630680414322,7417640
1630680414362,7417118
1630680414402,7416336
1630680414442,7416753
1630680414482,7416545
1630680414522,7416440
1630680414562,7416597
1630680414602,7416284
1630680414642,7415867
1630680414682,7415189
1630680414722,7415450
1630680414762,7414980
1630680414802,7414772
1630680414842,7414459
1630680414882,7413781
1630680414922,7414615
1630680414962,7414198
1630680415002,7414667
1630680415042,7413781
1630680415082,7413624
1630680415122,7413051
1630680415162,7413207
1630680415202,7412894
1630680415242,7413207
1630680415282,7413364
1630680415322,7412686
1630680415362,7412529
1630680415402,7412425
1630680415442,7412581
1630680415482,7413207
1630680415522,7413729
1630680415562,7413624
1630680415602,7414667
1630680415642,7415085
1630680415682,7415137
1630680415722,7416545
1630680415762,7416910
1630680415802,7417118
1630680415842,7418161
1630680415882,7418474
1630680415922,7419048
1630680415962,7419883
1630680416002,7420560
1630680416042,7422073
1630680416082,7422438
1630680416122,7422542
1630680416162,7423324
1630680416202,7424471
1630680416242,7424315
1630680416282,7425410
1630680416322,7427235
1630680416362,7426505
1630680416402,7427183
1630680416442,7427705
1630680416482,7426923
1630680416522,7426453
1630680416562,7426558
1630680416602,7426036
1630680416642,7425775
1630680416682,7425201
1630680416722,7424471
1630680416762,7424054
1630680416802,7424732
1630680416842,7423324
1630680416882,7423950
1630680416922,7422803
1630680416962,7422959
1630680417002,7423116
1630680417042,7422438
1630680417082,7422281
1630680417122,7421291
1630680417162,7420352
1630680417202,7420925
1630680417242,7420821
1630680417282,7419934
1630680417322,7419152
1630680417362,7419204
1630680417402,7419309
1630680417442,7418579
1630680417482,7418005
1630680417522,7418214
1630680417562,7417588
1630680417602,7416649
1630680417642,7416493
1630680417682,7416284
1630680417722,7416180
1630680417762,7415241
1630680417802,7414928
1630680417842,7415189
1630680417882,7414459
1630680417922,7414407
1630680417962,7413937
1630680418002,7412842
1630680418042,7413155
1630680418082,7413259
1630680418122,7413155
1630680418162,7412947
1630680418202,7412321
1630680418242,7412529
1630680418282,7412999
1630680418322,7412529
1630680418362,7412947
1630680418402,7413051
1630680418442,7413416
1630680418482,7413259
1630680418522,7414667
1630680418562,7415293
1630680418602,7416128
1630680418642,7416753
1630680418682,7418005
1630680418722,7418161
1630680418762,7419152
1630680418802,7420039
1630680418842,7420560
1630680418882,7421603
1630680418922,7422020
1630680418962,7422959
1630680419002,7423272
1630680419042,7424576
1630680419082,7424993
1630680419122,7426036
1630680419162,7426975
1630680419202,7427966
1630680419242,7428122
1630680419282,7428852
1630680419322,7428904
1630680419362,7429582
1630680419402,7429165
1630680419442,7429269
1630680419482,7428278
1630680419522,7427287
1630680419562,7427235
1630680419602,7427079
1630680419642,7426297
1630680419682,7426140
1630680419722,7425097
1630680419762,7425358
1630680419802,7424054
1630680419842,7424628
1630680419882,7424524
1630680419922,7424732
1630680419962,7423950
1630680420002,7423793
1630680420042,7423063
1630680420082,7422438
1630680420122,7422333
1630680420162,7422020
1630680420202,7421082
1630680420242,7421134
1630680420282,7420873
1630680420322,7420404
1630680420362,7420977
1630680420402,7420195
1630680420442,7419465
1630680420482,7419726
1630680420522,7418787
1630680420562,7418891
1630680420602,7419204
1630680420642,7418161
1630680420682,7418109
1630680420722,7417483
1630680420762,7417223
1630680420802,7417431
1630680420842,7417066
1630680420882,7416336
1630680420922,7415606
1630680420962,7416232
1630680421002,7414772
1630680421042,7414928
1630680421082,7414511
1630680421122,7414302
1630680421162,7414824
1630680421202,7413937
1630680421242,7413781
1630680421282,7414042
1630680421322,7413520
1630680421362,7413416
1630680421402,7413624
1630680421442,7413051
1630680421482,7412686
1630680421522,7412790
1630680421562,7412529
1630680421602,7412581
1630680421642,7412738
1630680421682,7412790
1630680421722,7413468
1630680421762,7413624
1630680421802,7414615
1630680421842,7414198
1630680421882,7415397
1630680421922,7415397
1630680421962,7416180
1630680422002,7417014
1630680422042,7417379
1630680422082,7417848
1630680422122,7418631
1630680422162,7418787
1630680422202,7419622
1630680422242,7420456
1630680422282,7421447
1630680422322,7421708
1630680422362,7422699
1630680422402,7423324
1630680422442,7424054
1630680422482,7423898
1630680422522,7425567
1630680422562,7426505
1630680422602,7426662
1630680422642,7427548
1630680422682,7427913
1630680422722,7427757
1630680422762,7427444
1630680422802,7427131
1630680422842,7426975
1630680422882,7426453
1630680422922,7426193
1630680422962,7425827
1630680423002,7425723
1630680423042,7425775
1630680423082,7424836
1630680423122,7424002
1630680423162,7424993
1630680423202,7423846
1630680423242,7423533
1630680423282,7423116
1630680423322,7422594
1630680423362,7423063
1630680423402,7422177
1630680423442,7422333
1630680423482,7422177
1630680423522,7421968
1630680423562,7421864
1630680423602,7421030
1630680423642,7420404
1630680423682,7421291
1630680423722,7420508
1630680423762,7420873
1630680423802,7420143
1630680423842,7420195
1630680423882,7419257
1630680423922,7419465
1630680423962,7418579
1630680424002,7418839
1630680424042,7417588
1630680424082,7417431
1630680424122,7417327
1630680424162,7417118
1630680424202,7416649
1630680424242,7416232
1630680424282,7416336
1630680424322,7415554
1630680424362,7415450
1630680424402,7415502
1630680424442,7414980
1630680424482,7414824
1630680424522,7414250
1630680424562,7414355
1630680424602,7414094
1630680424642,7413468
1630680424682,7413833
1630680424722,7413207
1630680424762,7413364
1630680424802,7412947
1630680424842,7413312
1630680424882,7413468
1630680424922,7412686
1630680424962,7413259
1630680425002,7412634
1630680425042,7412529
1630680425082,7412790
1630680425122,7412060
1630680425162,7412112
1630680425202,7411799
1630680425242,7412060
1630680425282,7411904
1630680425322,7411747
1630680425362,7412321
1630680425402,7412581
1630680425442,7413312
1630680425482,7414720
1630680425522,7414824
1630680425562,7415658
1630680425602,7416232
1630680425642,7416649
1630680425682,7416962
1630680425722,7418579
1630680425762,7418735
1630680425802,7419309
1630680425842,7419413
1630680425882,7420299
1630680425922,7420717
1630680425962,7421082
1630680426002,7422020
1630680426042,7422594
1630680426082,7423481
1630680426122,7423950
1630680426162,7424419
1630680426202,7425358
1630680426242,7425567
1630680426282,7426558
1630680426322,7426766
1630680426362,7427340
1630680426402,7427287
1630680426442,7426609
1630680426482,7426609
1630680426522,7425827
1630680426562,7425879
1630680426602,7424836
1630680426642,7424471
1630680426682,7423742
1630680426722,7423428
1630680426762,7423428
1630680426802,7422646
1630680426842,7422281
1630680426882,7421551
1630680426922,7421864
1630680426962,7420769
1630680427002,7420665
1630680427042,7419987
1630680427082,7418996
1630680427122,7419883
1630680427162,7418370
1630680427202,7418161
1630680427242,7417848
1630680427282,7417483
1630680427322,7416493
1630680427362,7416701
1630680427402,7416284
1630680427442,7416180
1630680427482,7415502
1630680427522,7414772
1630680427562,7415293
1630680427602,7414824
1630680427642,7414980
1630680427682,7414511
1630680427722,7414094
1630680427762,7413364
1630680427802,7413259
1630680427842,7412947
1630680427882,7412686
1630680427922,7413259
1630680427962,7413103
1630680428002,7412634
1630680428042,7412112
1630680428082,7412686
1630680428122,7411591
1630680428162,7412008
1630680428202,7411486
1630680428242,7411956
1630680428282,7412529
1630680428322,7412216
1630680428362,7412842
1630680428402,7412947
1630680428442,7413051
1630680428482,7414980
1630680428522,7415032
1630680428562,7415763
1630680428602,7416284
1630680428642,7416962
1630680428682,7417536
1630680428722,7418161
1630680428762,7418579
1630680428802,7420195
1630680428842,7420247
1630680428882,7420352
1630680428922,7421603
1630680428962,7422073
1630680429002,7422177
1630680429042,7422907
1630680429082,7423689
1630680429122,7424263
1630680429162,7425306
1630680429202,7425723
1630680429242,7425827
1630680429282,7426244
1630680429322,7425775
1630680429362,7426036
1630680429402,7425619
1630680429442,7425462
1630680429482,7424263
1630680429522,7423846
1630680429562,7423428
1630680429602,7422855
1630680429642,7422542
1630680429682,7422229
1630680429722,7421655
1630680429762,7421238
1630680429802,7421655
1630680429842,7420717
1630680429882,7419726
1630680429922,7419778
1630680429962,7419830
1630680430002,7418422
1630680430042,7418214
1630680430082,7417953
1630680430122,7417848
1630680430162,7416962
1630680430202,7416701
1630680430242,7416440
1630680430282,7416180
1630680430322,7415137
1630680430362,7414824
1630680430402,7414928
1630680430442,7414563
1630680430482,7414198
1630680430522,7413937
1630680430562,7414198
1630680430602,7414198
1630680430642,7413259
1630680430682,7413103
1630680430722,7413572
1630680430762,7412894
1630680430802,7413259
1630680430842,7413207
1630680430882,7412373
1630680430922,7412321
1630680430962,7412269
1630680431002,7412060
1630680431042,7411956
1630680431082,7411956
1630680431122,7411799
1630680431162,7412581
1630680431202,7412529
1630680431242,7413259
1630680431282,7414042
1630680431322,7413833
1630680431362,7415189
1630680431402,7415189
1630680431442,7416128
1630680431482,7417327
1630680431522,7417640
1630680431562,7418631
1630680431602,7419883
1630680431642,7420195
1630680431682,7421238
1630680431722,7421864
1630680431762,7422073
1630680431802,7422490
1630680431842,7423898
1630680431882,7424524
1630680431922,7424941
1630680431962,7425671
1630680432002,7425723
1630680432042,7426662
1630680432082,7427444
1630680432122,7428383
1630680432162,7428383
1630680432202,7429269
1630680432242,7429217
1630680432282,7428487
1630680432322,7428174
1630680432362,7428226
1630680432402,7427287
1630680432442,7426244
1630680432482,7426297
1630680432522,7425567
1630680432562,7425254
1630680432602,7424680
1630680432642,7424576
1630680432682,7423011
1630680432722,7423428
1630680432762,7422020
1630680432802,7421864
1630680432842,7421551
1630680432882,7420717
1630680432922,7420039
1630680432962,7419778
1630680433002,7419517
1630680433042,7418891
1630680433082,7418891
1630680433122,7418474
1630680433162,7417901
1630680433202,7417431
1630680433242,7416388
1630680433282,7416806
1630680433322,7415763
1630680433362,7415710
1630680433402,7415397
1630680433442,7414772
1630680433482,7414615
1630680433522,7414876
1630680433562,7414667
1630680433602,7413572
1630680433642,7413885
1630680433682,7413416
1630680433722,7413624
1630680433762,7413781
1630680433802,7413729
1630680433842,7413312
1630680433882,7412999
1630680433922,7412477
1630680433962,7412425
1630680434002,7412216
1630680434042,7412112
1630680434082,7412269
1630680434122,7412581
1630680434162,7412581
1630680434202,7413259
1630680434242,7413259
1630680434282,7413729
1630680434322,7413833
1630680434362,7414667
1630680434402,7414928
1630680434442,7415345
1630680434482,7415554
1630680434522,7416806
1630680434562,7417223
1630680434602,7418109
1630680434642,7418735
1630680434682,7419257
1630680434722,7419413
1630680434762,7420143
1630680434802,7420977
1630680434842,7421291
1630680434882,7422542
1630680434922,7423637
1630680434962,7423898
1630680435002,7424889
1630680435042,7425410
1630680435082,7425879
1630680435122,7426453
1630680435162,7426401
1630680435202,7426870
1630680435242,7425932
1630680435282,7425932
1630680435322,7425775
1630680435362,7424732
1630680435402,7424680
1630680435442,7424054
1630680435482,7424159
1630680435522,7422907
1630680435562,7423324
1630680435602,7422594
1630680435642,7421708
1630680435682,7421760
1630680435722,7420873
1630680435762,7420195
1630680435802,7420352
1630680435842,7419987
1630680435882,7420039
1630680435922,7418839
1630680435962,7418735
1630680436002,7418683
1630680436042,7417744
1630680436082,7417223
1630680436122,7417014
1630680436162,7416806
1630680436202,7417014
1630680436242,7415919
1630680436282,7415189
1630680436322,7415085
1630680436362,7415554
1630680436402,7415085
1630680436442,7414720
1630680436482,7414355
1630680436522,7413989
1630680436562,7414042
1630680436602,7413416
1630680436642,7413364
1630680436682,7412738
1630680436722,7412947
1630680436762,7413155
1630680436802,7412999
1630680436842,7412686
1630680436882,7412373
1630680436922,7412477
1630680436962,7411695
1630680437002,7411226
1630680437042,7411330
1630680437082,7411121
1630680437122,7411121
1630680437162,7411591
1630680437202,7411278
1630680437242,7411956
1630680437282,7412686
1630680437322,7412947
1630680437362,7413729
1630680437402,7414250
1630680437442,7414302
1630680437482,7414928
1630680437522,7415554
1630680437562,7415971
1630680437602,7416440
1630680437642,7416701
1630680437682,7417692
1630680437722,7418318
1630680437762,7419465
1630680437802,7419517
1630680437842,7420247
1630680437882,7420769
1630680437922,7421551
1630680437962,7422594
1630680438002,7423063
1630680438042,7423168
1630680438082,7424680
1630680438122,7424941
1630680438162,7425150
1630680438202,7425201
1630680438242,7424680
1630680438282,7424471
1630680438322,7424263
1630680438362,7424054
1630680438402,7424211
1630680438442,7423533
1630680438482,7422959
1630680438522,7423272
1630680438562,7422594
1630680438602,7421864
1630680438642,7421864
1630680438682,7421291
1630680438722,7421291
1630680438762,7419569
1630680438802,7419934
1630680438842,7419830
1630680438882,7419987
1630680438922,7419622
1630680438962,7419830
1630680439002,7418839
1630680439042,7418839
1630680439082,7418735
1630680439122,7418214
1630680439162,7417796
1630680439202,7417118
1630680439242,7417066
1630680439282,7416858
1630680439322,7417014
1630680439362,7416180
1630680439402,7415032
1630680439442,7415085
1630680439482,7414667
1630680439522,7414615
1630680439562,7414876
1630680439602,7414511
1630680439642,7414250
1630680439682,7413468
1630680439722,7413885
1630680439762,7413520
1630680439802,7412790
1630680439842,7412477
1630680439882,7412634
1630680439922,7412738
1630680439962,7411799
1630680440002,7411851
1630680440042,7411591
1630680440082,7411226
1630680440122,7412947
1630680440162,7412947
1630680440202,7413259
1630680440242,7413677
1630680440282,7414511
1630680440322,7415658
1630680440362,7415450
1630680440402,7416806
1630680440442,7417014
1630680440482,7417223
1630680440522,7418057
1630680440562,7419361
1630680440602,7419934
1630680440642,7420508
1630680440682,7422490
1630680440722,7423324
1630680440762,7424471
1630680440802,7425567
1630680440842,7426975
1630680440882,7428591
1630680440922,7429060
1630680440962,7429791
1630680441002,7431251
1630680441042,7431668
1630680441082,7432868
1630680441122,7432659
1630680441162,7433128
1630680441202,7434432
1630680441242,7435631
1630680441282,7436883
1630680441322,7437926
1630680441362,7438813
1630680441402,7439908
1630680441442,7441681
1630680441482,7441837
1630680441522,7442932
1630680441562,7443141
1630680441602,7444914
1630680441642,7445592
1630680441682,7447521
1630680441722,7448356
1630680441762,7448512
1630680441802,7448877
1630680441842,7447000
1630680441882,7444184
1630680441922,7442567
1630680441962,7440638
1630680442002,7439021
1630680442042,7437300
1630680442082,7436414
1630680442122,7434849
1630680442162,7433650
1630680442202,7432450
1630680442242,7431720
1630680442282,7429947
1630680442322,7429791
1630680442362,7429269
1630680442402,7428383
1630680442442,7427131
1630680442482,7426714
1630680442522,7426818
1630680442562,7426453
1630680442602,7425254
1630680442642,7424680
1630680442682,7424576
1630680442722,7423898
1630680442762,7422750
1630680442802,7422385
1630680442842,7422073
1630680442882,7421551
1630680442922,7420977
1630680442962,7420404
1630680443002,7419569
1630680443042,7419883
1630680443082,7419100
1630680443122,7419048
1630680443162,7418526
1630680443202,7418318
1630680443242,7418214
1630680443282,7417483
1630680443322,7416858
1630680443362,7416388
1630680443402,7416858
1630680443442,7416232
1630680443482,7416388
1630680443522,7416284
1630680443562,7415763
1630680443602,7415554
1630680443642,7415763
1630680443682,7415032
1630680443722,7414876
1630680443762,7415189
1630680443802,7414720
1630680443842,7415293
1630680443882,7415241
1630680443922,7414459
1630680443962,7413989
1630680444002,7414459
1630680444042,7414459
1630680444082,7413259
1630680444122,7414615
1630680444162,7413416
1630680444202,7414302
1630680444242,7414094
1630680444282,7414302
1630680444322,7415189
1630680444362,7415032
1630680444402,7415397
1630680444442,7415919
1630680444482,7417275
1630680444522,7417431
1630680444562,7417796
1630680444602,7418318
1630680444642,7418839
1630680444682,7419726
1630680444722,7420143
1630680444762,7420404
1630680444802,7421238
1630680444842,7422281
1630680444882,7422855
1630680444922,7423011
1630680444962,7424002
1630680445002,7424784
1630680445042,7425775
1630680445082,7425827
1630680445122,7426505
1630680445162,7427079
1630680445202,7426975
1630680445242,7426349
1630680445282,7426923
1630680445322,7426453
1630680445362,7425932
1630680445402,7425723
1630680445442,7425619
1630680445482,7424471
1630680445522,7424211
1630680445562,7423898
1630680445602,7423533
1630680445642,7424315
1630680445682,7423168
1630680445722,7423324
1630680445762,7422855
1630680445802,7422699
1630680445842,7422125
1630680445882,7421708
1630680445922,7422073
1630680445962,7421551
1630680446002,7420977
1630680446042,7420717
1630680446082,7420977
1630680446122,7420612
1630680446162,7420039
1630680446202,7419830
1630680446242,7419204
1630680446282,7419569
1630680446322,7419309
1630680446362,7418579
1630680446402,7418735
1630680446442,7418161
1630680446482,7417640
1630680446522,7417692
1630680446562,7417953
1630680446602,7417223
1630680446642,7417483
1630680446682,7417066
1630680446722,7417014
1630680446762,7416910
1630680446802,7416440
1630680446842,7416493
1630680446882,7416545
1630680446922,7416180
1630680446962,7416336
1630680447002,7416128
1630680447042,7415763
1630680447082,7415658
1630680447122,7415502
1630680447162,7415241
1630680447202,7415606
1630680447242,7415189
1630680447282,7415710
1630680447322,7414355
1630680447362,7415241
1630680447402,7415189
1630680447442,7414824
1630680447482,7414980
1630680447522,7414459
1630680447562,7414615
1630680447602,7414198
1630680447642,7413989
1630680447682,7413364
1630680447722,7413677
1630680447762,7413989
1630680447802,7413468
1630680447842,7414198
1630680447882,7412894
1630680447922,7413416
1630680447962,7413207
1630680448002,7412686
1630680448042,7413416
1630680448082,7413207
1630680448122,7413103
1630680448162,7413833
1630680448202,7413364
1630680448242,7412738
1630680448282,7413416
1630680448322,7412581
1630680448362,7411695
1630680448402,7413364
1630680448442,7412738
1630680448482,7412738
1630680448522,7412373
1630680448562,7412477
1630680448602,7411904
1630680448642,7412269
1630680448682,7412425
1630680448722,7412529
1630680448762,7412477
1630680448802,7411851
1630680448842,7412842
1630680448882,7412634
1630680448922,7412842
1630680448962,7414198
1630680449002,7414615
1630680449042,7414876
1630680449082,7415658
1630680449122,7416440
1630680449162,7417014
1630680449202,7417744
1630680449242,7418891
1630680449282,7419100
1630680449322,7419883
1630680449362,7420925
1630680449402,7421499
1630680449442,7421812
1630680449482,7423168
1630680449522,7423533
1630680449562,7424211
1630680449602,7424680
1630680449642,7426036
1630680449682,7426714
1630680449722,7427809
1630680449762,7428748
1630680449802,7428539
1630680449842,7429791
1630680449882,7428800
1630680449922,7428226
1630680449962,7427652
1630680450002,7427496
1630680450042,7427027
1630680450082,7425775
1630680450122,7425932
1630680450162,7424263
1630680450202,7423846
1630680450242,7423846
1630680450282,7423063
1630680450322,7423481
1630680450362,7422855
1630680450402,7421968
1630680450442,7421812
1630680450482,7421916
1630680450522,7421291
1630680450562,7420456
1630680450602,7420299
1630680450642,7419830
1630680450682,7419100
1630680450722,7419204
1630680450762,7418526
1630680450802,7418318
1630680450842,7418057
1630680450882,7417483
1630680450922,7417275
1630680450962,7417327
1630680451002,7416597
1630680451042,7416545
1630680451082,7415450
1630680451122,7415554
1630680451162,7416180
1630680451202,7415919
1630680451242,7416336
1630680451282,7414407
1630680451322,7414667
1630680451362,7414772
1630680451402,7414667
1630680451442,7414876
1630680451482,7415867
1630680451522,7414563
1630680451562,7415450
1630680451602,7415293
1630680451642,7415137
1630680451682,7415554
1630680451722,7414980
1630680451762,7415710
1630680451802,7415032
1630680451842,7414615
1630680451882,7415032
1630680451922,7414250
1630680451962,7414511
1630680452002,7414876
1630680452042,7415085
1630680452082,7414720
1630680452122,7414876
1630680452162,7415189
1630680452202,7414876
1630680452242,7414667
1630680452282,7414407
1630680452322,7414615
1630680452362,7414511
1630680452402,7413677
1630680452442,7414198
1630680452482,7413155
1630680452522,7412738
1630680452562,7412425
1630680452602,7412738
1630680452642,7412686
1630680452682,7412790
1630680452722,7412529
1630680452762,7412269
1630680452802,7411382
1630680452842,7412269
1630680452882,7411747
1630680452922,7412008
1630680452962,7411486
1630680453002,7411173
1630680453042,7410912
1630680453082,7411330
1630680453122,7411382
1630680453162,7411747
1630680453202,7412581
1630680453242,7412947
1630680453282,7414355
1630680453322,7414094
1630680453362,7415554
1630680453402,7415971
1630680453442,7416545
1630680453482,7417379
1630680453522,7418161
1630680453562,7419778
1630680453602,7419883
1630680453642,7419569
1630680453682,7420247
1630680453722,7421291
1630680453762,7422438
1630680453802,7422803
